unique_id,id,name,child_of_artifact,basis_name,component_basis,system,subfunction_type,function_id,subfunction_basis,sys_id,sys_name,sys_type,sys_type_name,mat_id,material_name,input_flow,input_flow_basis,child_of_flow_input,input_artifact,output_flow,output_flow_basis,child_of_flow_output,output_artifact,subfunction_tier,func_parent_heir_id,parent_teir,parent_subfunction,func_grandparent_heir_id,grandparent_teir,grand_parent_subfunction,manufac_process_type,manufac_type,fail_id,severity,failure,child_of_failure
167,4719,spring,4733,135,spring,89,10,8381,transfer,89,digger dog,1,consumer,11,metal,40,mechanical,29,4695,40,mechanical,29,4713,2,7,1,channel,,,,,,,,,
168,4720,circuitry,4699,175,assembly,89,,,,89,digger dog,1,consumer,,,,,,,,,,,2,7,1,channel,,,,,,,,,
169,4721,input jack,4720,55,electric socket,89,52,8383,secure,89,digger dog,1,consumer,15,plastic,5,solid,1,4712,5,solid,1,4737,2,50,1,support,,,,,,,,,
170,4721,input jack,4720,55,electric socket,89,52,8383,secure,89,digger dog,1,consumer,11,metal,5,solid,1,4712,5,solid,1,4737,2,50,1,support,,,,,,,,,
171,4721,input jack,4720,55,electric socket,89,10,8382,transfer,89,digger dog,1,consumer,15,plastic,26,control,19,4712,26,control,19,4704,2,1,1,branch,,,,,,,,,
172,4721,input jack,4720,55,electric socket,89,10,8382,transfer,89,digger dog,1,consumer,11,metal,26,control,19,4712,26,control,19,4704,2,1,1,branch,,,,,,,,,
173,4722,circuit board,4720,145,circuit board,89,6,8384,distribute,89,digger dog,1,consumer,16,rubber,34,electrical,29,4704,34,electrical,29,4704,2,1,1,branch,,,,7,oem,98,3,electrical overstress (eos),18
174,4722,circuit board,4720,145,circuit board,89,6,8384,distribute,89,digger dog,1,consumer,16,rubber,34,electrical,29,4704,34,electrical,29,4704,2,50,1,support,,,,9,stamping,98,3,electrical overstress (eos),18
175,4722,circuit board,4720,145,circuit board,89,6,8384,distribute,89,digger dog,1,consumer,11,metal,34,electrical,29,4704,34,electrical,29,4704,2,17,1,connect,,,,7,oem,98,3,electrical overstress (eos),18
176,4722,circuit board,4720,145,circuit board,89,6,8384,distribute,89,digger dog,1,consumer,11,metal,34,electrical,29,4704,34,electrical,29,4704,2,17,1,connect,,,,9,stamping,98,3,electrical overstress (eos),18
177,4722,circuit board,4720,145,circuit board,89,6,8384,distribute,89,digger dog,1,consumer,5,composite,34,electrical,29,4704,34,electrical,29,4704,,,,,,,,7,oem,98,3,electrical overstress (eos),18
178,4722,circuit board,4720,145,circuit board,89,6,8384,distribute,89,digger dog,1,consumer,5,composite,34,electrical,29,4704,34,electrical,29,4704,2,7,1,channel,,,,9,stamping,98,3,electrical overstress (eos),18
179,4723,small body part,4710,50,housing,89,53,8385,position,89,digger dog,1,consumer,15,plastic,5,solid,1,4698,5,solid,1,4698,2,7,1,channel,,,,1,casting,,,,
180,4724,retaining ring,4720,160,nut-bolt,89,18,8387,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4693,5,solid,1,4693,2,7,1,channel,,,,7,oem,,,,
181,4724,retaining ring,4720,160,nut-bolt,89,18,8386,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4721,5,solid,1,4721,,,,,,,,7,oem,,,,
182,4725,right dog half,4710,50,housing,89,,,,89,digger dog,1,consumer,,,,,,,,,,,2,7,1,channel,,,,1,casting,,,,
183,4726,bolt,4709,160,nut-bolt,89,13,8389,guide,89,digger dog,1,consumer,11,metal,5,solid,1,4713,5,solid,1,4713,2,17,1,connect,,,,2,extrusion,,,,
184,4726,bolt,4709,160,nut-bolt,89,13,8388,guide,89,digger dog,1,consumer,11,metal,5,solid,1,4695,5,solid,1,4695,2,7,1,channel,,,,2,extrusion,,,,
185,4727,right leg half,4733,50,housing,89,9,8390,export,89,digger dog,1,consumer,15,plastic,40,mechanical,29,4713,40,mechanical,29,4703,2,7,1,channel,,,,1,casting,,,,
186,4728,left dog leg half,4710,50,housing,89,,,,89,digger dog,1,consumer,,,,,,,,,,,1,,,,,,,1,casting,,,,
187,4729,plastic wire,4709,1,unclassified,89,18,8392,couple,89,digger dog,1,consumer,15,plastic,5,solid,1,4708,5,solid,1,4737,1,,,,,,,2,extrusion,,,,
188,4729,plastic wire,4709,1,unclassified,89,10,8391,transfer,89,digger dog,1,consumer,15,plastic,40,mechanical,29,4708,40,mechanical,29,4730,1,,,,,,,2,extrusion,,,,
189,4730,tail,4709,89,lever,89,35,8393,convert,89,digger dog,1,consumer,15,plastic,40,mechanical,29,4729,20,status,19,4703,2,7,1,channel,,,,1,casting,58,2,ductile rupture,7
190,4730,tail,4709,89,lever,89,13,8395,guide,89,digger dog,1,consumer,15,plastic,5,solid,1,4729,5,solid,1,4737,,,,,,,,1,casting,58,2,ductile rupture,7
191,4730,tail,4709,89,lever,89,9,8394,export,89,digger dog,1,consumer,15,plastic,40,mechanical,29,4729,40,mechanical,29,4703,2,17,1,connect,,,,1,casting,58,2,ductile rupture,7
192,4731,switch,4720,76,electric switch,89,35,8396,convert,89,digger dog,1,consumer,15,plastic,30,human energy,29,4703,26,control,19,4704,2,17,1,connect,,,,,,,,,
193,4731,switch,4720,76,electric switch,89,35,8396,convert,89,digger dog,1,consumer,11,metal,30,human energy,29,4703,26,control,19,4704,2,17,1,connect,,,,,,,,,
194,4732,left leg half,4733,50,housing,89,9,8397,export,89,digger dog,1,consumer,15,plastic,40,mechanical,29,4713,40,mechanical,29,4703,2,17,1,connect,,,,1,casting,,,,
195,4733,dog leg,4710,175,assembly,89,,,,89,digger dog,1,consumer,,,,,,,,,,,2,17,1,connect,,,,,,,,,
196,4735,screw,4699,163,screw,89,18,8416,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4707,5,solid,1,4707,2,17,1,connect,,,,7,oem,,,,
197,4735,screw,4699,163,screw,89,18,8415,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4723,5,solid,1,4723,2,17,1,connect,,,,7,oem,,,,
198,4735,screw,4699,163,screw,89,18,8414,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4718,5,solid,1,4718,2,17,1,connect,,,,7,oem,,,,
199,4735,screw,4699,163,screw,89,18,8413,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4727,5,solid,1,4727,2,17,1,connect,,,,7,oem,,,,
200,4735,screw,4699,163,screw,89,18,8412,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4732,5,solid,1,4732,2,17,1,connect,,,,7,oem,,,,
201,4735,screw,4699,163,screw,89,18,8411,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4728,5,solid,1,4728,2,17,1,connect,,,,7,oem,,,,
202,4735,screw,4699,163,screw,89,18,8410,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4697,5,solid,1,4697,2,17,1,connect,,,,7,oem,,,,
203,4735,screw,4699,163,screw,89,18,8409,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4711,5,solid,1,4711,2,17,1,connect,,,,7,oem,,,,
204,4735,screw,4699,163,screw,89,18,8408,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4725,5,solid,1,4725,2,17,1,connect,,,,7,oem,,,,
205,4735,screw,4699,163,screw,89,18,8407,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4705,5,solid,1,4705,2,7,1,channel,,,,7,oem,,,,
206,4735,screw,4699,163,screw,89,18,8406,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4731,5,solid,1,4731,2,37,1,provision,,,,7,oem,,,,
207,4735,screw,4699,163,screw,89,18,8405,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4717,5,solid,1,4717,,,,,,,,7,oem,,,,
208,4735,screw,4699,163,screw,89,18,8404,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4702,5,solid,1,4702,2,7,1,channel,,,,7,oem,,,,
209,4735,screw,4699,163,screw,89,18,8403,couple,89,digger dog,1,consumer,11,metal,5,solid,1,4693,5,solid,1,4693,2,22,1,control magnitude,,,,7,oem,,,,
210,4736,battery,4720,132,battery,89,38,8418,store,89,digger dog,1,consumer,11,metal,34,electrical,29,4703,34,electrical,29,4693,2,50,1,support,,,,7,oem,,,,
211,4736,battery,4720,132,battery,89,8,8417,import,89,digger dog,1,consumer,11,metal,34,electrical,29,4703,34,electrical,29,4693,3,10,2,transfer,7,1,channel,7,oem,,,,
212,4737,internal,,177,internal,89,,,,89,digger dog,1,consumer,,,,,,,,,,,1,,,,,,,,,,,,
213,5703,gear 1,5725,165,gear,121,52,10684,secure,121,cotton candy machine,1,consumer,15,plastic,5,solid,1,5726,5,solid,1,5726,2,22,1,control magnitude,,,,5,injection molding,,,,
214,5703,gear 1,5725,165,gear,121,27,10685,change,121,cotton candy machine,1,consumer,15,plastic,41,rotational,40,5726,41,rotational,40,5705,2,50,1,support,,,,5,injection molding,,,,
215,5703,gear 1,5725,165,gear,121,13,10686,guide,121,cotton candy machine,1,consumer,15,plastic,5,solid,1,5740,5,solid,1,5705,,,,,,,,5,injection molding,,,,
216,5704,ceramic,5723,104,thermal insulator,121,35,10688,convert,121,cotton candy machine,1,consumer,5,composite,34,electrical,29,5728,45,thermal,29,5740,2,17,1,connect,,,,7,oem,,,,
217,5704,ceramic,5723,104,thermal insulator,121,12,10687,transmit,121,cotton candy machine,1,consumer,5,composite,45,thermal,29,5740,45,thermal,29,5713,2,17,1,connect,,,,7,oem,,,,
218,5705,gear 2,5725,165,gear,121,52,10690,secure,121,cotton candy machine,1,consumer,15,plastic,5,solid,1,5724,5,solid,1,5724,2,17,1,connect,,,,5,injection molding,,,,
219,5705,gear 2,5725,165,gear,121,27,10689,change,121,cotton candy machine,1,consumer,15,plastic,41,rotational,40,5703,41,rotational,40,5724,,,,,,,,5,injection molding,,,,
220,5706,plate,5725,147,support,121,,,,121,cotton candy machine,1,consumer,,,,,,,,,,,,,,,,,,6,machining,,,,
221,5707,housing screw,5725,73,fastener,121,18,10691,couple,121,cotton candy machine,1,consumer,17,steel,5,solid,1,5733,5,solid,1,5732,,,,,,,,,,,,,
222,5708,heater screw,5723,73,fastener,121,18,10693,couple,121,cotton candy machine,1,consumer,17,steel,5,solid,1,5729,5,solid,1,5730,,,,,,,,,,,,,
223,5708,heater screw,5723,73,fastener,121,18,10692,couple,121,cotton candy machine,1,consumer,17,steel,5,solid,1,5714,5,solid,1,5729,3,13,2,guide,7,1,channel,,,,,,
224,5709,external,,178,external,121,,,,121,cotton candy machine,1,consumer,,,,,,,,,,,3,13,2,guide,7,1,channel,,,,,,
225,5710,spinner assembly,5739,175,assembly,121,,,,121,cotton candy machine,1,consumer,,,,,,,,,,,3,13,2,guide,7,1,channel,,,,,,
226,5711,support plate,5710,147,support,121,,,,121,cotton candy machine,1,consumer,,,,,,,,,,,3,13,2,guide,7,1,channel,9,stamping,,,,
227,5712,wire pinchers,5725,103,stop,121,,,,121,cotton candy machine,1,consumer,,,,,,,,,,,1,,,,,,,5,injection molding,,,,
228,5713,spinner,5710,123,fan,121,38,10694,store,121,cotton candy machine,1,consumer,16,rubber,5,solid,1,5738,5,solid,1,5740,1,,,,,,,,,,,,
229,5713,spinner,5710,123,fan,121,38,10694,store,121,cotton candy machine,1,consumer,2,aluminum,5,solid,1,5738,5,solid,1,5740,1,,,,,,,,,,,,
230,5713,spinner,5710,123,fan,121,35,10699,convert,121,cotton candy machine,1,consumer,16,rubber,45,thermal,29,5704,45,thermal,29,5740,1,,,,,,,,,,,,
231,5713,spinner,5710,123,fan,121,35,10699,convert,121,cotton candy machine,1,consumer,2,aluminum,45,thermal,29,5704,45,thermal,29,5740,1,,,,,,,,,,,,
232,5713,spinner,5710,123,fan,121,35,10697,convert,121,cotton candy machine,1,consumer,16,rubber,41,rotational,40,5740,42,translational,40,5740,1,,,,,,,,,,,,
233,5713,spinner,5710,123,fan,121,35,10697,convert,121,cotton candy machine,1,consumer,16,rubber,5,solid,1,5740,4,liquid,1,5740,1,,,,,,,,,,,,
234,5713,spinner,5710,123,fan,121,35,10697,convert,121,cotton candy machine,1,consumer,16,rubber,4,liquid,1,5740,18,colloidal,10,5740,1,,,,,,,,,,,,
235,5713,spinner,5710,123,fan,121,35,10697,convert,121,cotton candy machine,1,consumer,2,aluminum,41,rotational,40,5740,42,translational,40,5740,1,,,,,,,,,,,,
236,5713,spinner,5710,123,fan,121,35,10697,convert,121,cotton candy machine,1,consumer,2,aluminum,5,solid,1,5740,4,liquid,1,5740,1,,,,,,,,,,,,
237,5713,spinner,5710,123,fan,121,35,10697,convert,121,cotton candy machine,1,consumer,2,aluminum,4,liquid,1,5740,18,colloidal,10,5740,1,,,,,,,,,,,,
238,5713,spinner,5710,123,fan,121,35,10696,convert,121,cotton candy machine,1,consumer,16,rubber,41,rotational,40,5740,42,translational,40,5716,1,,,,,,,,,,,,
239,5713,spinner,5710,123,fan,121,35,10696,convert,121,cotton candy machine,1,consumer,16,rubber,5,solid,1,5740,4,liquid,1,5716,1,,,,,,,,,,,,
240,5713,spinner,5710,123,fan,121,35,10696,convert,121,cotton candy machine,1,consumer,16,rubber,4,liquid,1,5740,18,colloidal,10,5716,1,,,,,,,,,,,,
241,5713,spinner,5710,123,fan,121,35,10696,convert,121,cotton candy machine,1,consumer,2,aluminum,41,rotational,40,5740,42,translational,40,5716,2,37,1,provision,,,,,,,,,
242,5713,spinner,5710,123,fan,121,35,10696,convert,121,cotton candy machine,1,consumer,2,aluminum,5,solid,1,5740,4,liquid,1,5716,2,37,1,provision,,,,,,,,,
243,5713,spinner,5710,123,fan,121,35,10696,convert,121,cotton candy machine,1,consumer,2,aluminum,4,liquid,1,5740,18,colloidal,10,5716,2,7,1,channel,,,,,,,,,
244,5713,spinner,5710,123,fan,121,15,10698,rotate,121,cotton candy machine,1,consumer,16,rubber,5,solid,1,5740,5,solid,1,5740,1,,,,,,,,,,,,
245,5713,spinner,5710,123,fan,121,15,10698,rotate,121,cotton candy machine,1,consumer,2,aluminum,5,solid,1,5740,5,solid,1,5740,2,50,1,support,,,,,,,,,
246,5713,spinner,5710,123,fan,121,15,10695,rotate,121,cotton candy machine,1,consumer,16,rubber,41,rotational,40,5735,41,rotational,40,5740,2,50,1,support,,,,,,,,,
247,5713,spinner,5710,123,fan,121,15,10695,rotate,121,cotton candy machine,1,consumer,2,aluminum,41,rotational,40,5735,41,rotational,40,5740,,,,,,,,,,,,,
248,5714,heating platform,5723,126,heating element,121,53,10703,position,121,cotton candy machine,1,consumer,11,metal,5,solid,1,5704,5,solid,1,5704,2,7,1,channel,,,,,,,,,
249,5714,heating platform,5723,126,heating element,121,53,10702,position,121,cotton candy machine,1,consumer,11,metal,5,solid,1,5729,5,solid,1,5729,2,7,1,channel,,,,,,,,,
250,5714,heating platform,5723,126,heating element,121,35,10700,convert,121,cotton candy machine,1,consumer,11,metal,34,electrical,29,5737,45,thermal,29,5740,2,7,1,channel,,,,,,,,,
251,5714,heating platform,5723,126,heating element,121,10,10701,transfer,121,cotton candy machine,1,consumer,11,metal,45,thermal,29,5740,45,thermal,29,5724,2,7,1,channel,,,,,,,,,
252,5715,safety nut,5710,160,nut-bolt,121,,,,121,cotton candy machine,1,consumer,,,,,,,,,,,2,7,1,channel,,,,5,injection molding,,,,
253,5716,bowl,5739,128,reservoir,121,39,10704,contain,121,cotton candy machine,1,consumer,15,plastic,18,colloidal,10,5740,18,colloidal,10,5740,2,7,1,channel,,,,5,injection molding,54,2,impact fracture,5
254,5716,bowl,5739,128,reservoir,121,35,10706,convert,121,cotton candy machine,1,consumer,15,plastic,45,thermal,29,5713,45,thermal,29,5740,2,7,1,channel,,,,5,injection molding,54,2,impact fracture,5
255,5716,bowl,5739,128,reservoir,121,35,10706,convert,121,cotton candy machine,1,consumer,15,plastic,41,rotational,40,5713,42,translational,40,5740,2,7,1,channel,,,,5,injection molding,54,2,impact fracture,5
256,5716,bowl,5739,128,reservoir,121,35,10706,convert,121,cotton candy machine,1,consumer,15,plastic,4,liquid,1,5713,18,colloidal,10,5740,2,7,1,channel,,,,5,injection molding,54,2,impact fracture,5
257,5716,bowl,5739,128,reservoir,121,35,10705,convert,121,cotton candy machine,1,consumer,15,plastic,3,gas,1,5740,3,gas,1,5740,2,22,1,control magnitude,,,,5,injection molding,54,2,impact fracture,5
258,5716,bowl,5739,128,reservoir,121,32,10711,stop,121,cotton candy machine,1,consumer,15,plastic,45,thermal,29,5740,45,thermal,29,5740,2,22,1,control magnitude,,,,5,injection molding,54,2,impact fracture,5
259,5716,bowl,5739,128,reservoir,121,32,10711,stop,121,cotton candy machine,1,consumer,15,plastic,42,translational,40,5740,31,acoustic,29,5740,2,22,1,control magnitude,,,,5,injection molding,54,2,impact fracture,5
260,5716,bowl,5739,128,reservoir,121,32,10711,stop,121,cotton candy machine,1,consumer,15,plastic,41,rotational,40,5740,42,translational,40,5740,2,22,1,control magnitude,,,,5,injection molding,54,2,impact fracture,5
261,5716,bowl,5739,128,reservoir,121,32,10711,stop,121,cotton candy machine,1,consumer,15,plastic,18,colloidal,10,5740,18,colloidal,10,5740,2,22,1,control magnitude,,,,5,injection molding,54,2,impact fracture,5
262,5716,bowl,5739,128,reservoir,121,32,10711,stop,121,cotton candy machine,1,consumer,15,plastic,4,liquid,1,5740,18,colloidal,10,5740,2,22,1,control magnitude,,,,5,injection molding,54,2,impact fracture,5
263,5716,bowl,5739,128,reservoir,121,32,10711,stop,121,cotton candy machine,1,consumer,15,plastic,3,gas,1,5740,3,gas,1,5740,1,,,,,,,5,injection molding,54,2,impact fracture,5
264,5716,bowl,5739,128,reservoir,121,9,10709,export,121,cotton candy machine,1,consumer,15,plastic,31,acoustic,29,5740,31,acoustic,29,5709,1,,,,,,,5,injection molding,54,2,impact fracture,5
265,5716,bowl,5739,128,reservoir,121,9,10708,export,121,cotton candy machine,1,consumer,15,plastic,45,thermal,29,5740,45,thermal,29,5709,1,,,,,,,5,injection molding,54,2,impact fracture,5
266,5716,bowl,5739,128,reservoir,121,9,10708,export,121,cotton candy machine,1,consumer,15,plastic,42,translational,40,5740,31,acoustic,29,5709,1,,,,,,,5,injection molding,54,2,impact fracture,5
267,5716,bowl,5739,128,reservoir,121,9,10708,export,121,cotton candy machine,1,consumer,15,plastic,41,rotational,40,5740,42,translational,40,5709,3,38,2,store,37,1,provision,5,injection molding,54,2,impact fracture,5
268,5716,bowl,5739,128,reservoir,121,9,10708,export,121,cotton candy machine,1,consumer,15,plastic,18,colloidal,10,5740,18,colloidal,10,5709,,,,,,,,5,injection molding,54,2,impact fracture,5
269,5716,bowl,5739,128,reservoir,121,9,10708,export,121,cotton candy machine,1,consumer,15,plastic,4,liquid,1,5740,18,colloidal,10,5709,2,7,1,channel,,,,5,injection molding,54,2,impact fracture,5
270,5716,bowl,5739,128,reservoir,121,9,10708,export,121,cotton candy machine,1,consumer,15,plastic,3,gas,1,5740,3,gas,1,5709,2,7,1,channel,,,,5,injection molding,54,2,impact fracture,5
271,5716,bowl,5739,128,reservoir,121,9,10707,export,121,cotton candy machine,1,consumer,15,plastic,31,acoustic,29,5740,31,acoustic,29,5709,2,7,1,channel,,,,5,injection molding,54,2,impact fracture,5
272,5716,bowl,5739,128,reservoir,121,8,10710,import,121,cotton candy machine,1,consumer,15,plastic,3,gas,1,5709,3,gas,1,5740,2,7,1,channel,,,,5,injection molding,54,2,impact fracture,5
273,5717,heat sink,5710,63,heat exchanger,121,,,,121,cotton candy machine,1,consumer,,,,,,,,,,,2,7,1,channel,,,,6,machining,,,,
274,5718,power switch,5725,127,knob,121,23,10715,actuate,121,cotton candy machine,1,consumer,1,abs,30,human energy,29,5740,30,human energy,29,5740,2,22,1,control magnitude,,,,5,injection molding,,,,
275,5718,power switch,5725,127,knob,121,23,10715,actuate,121,cotton candy machine,1,consumer,1,abs,2,human material,1,5740,2,human material,1,5740,2,22,1,control magnitude,,,,5,injection molding,,,,
276,5718,power switch,5725,127,knob,121,23,10713,actuate,121,cotton candy machine,1,consumer,1,abs,28,discrete,26,5740,28,discrete,26,5728,2,22,1,control magnitude,,,,5,injection molding,,,,
277,5718,power switch,5725,127,knob,121,23,10712,actuate,121,cotton candy machine,1,consumer,1,abs,34,electrical,29,5737,34,electrical,29,5728,2,22,1,control magnitude,,,,5,injection molding,,,,
278,5718,power switch,5725,127,knob,121,9,10714,export,121,cotton candy machine,1,consumer,1,abs,30,human energy,29,5740,30,human energy,29,5709,2,17,1,connect,,,,5,injection molding,,,,
279,5718,power switch,5725,127,knob,121,9,10714,export,121,cotton candy machine,1,consumer,1,abs,2,human material,1,5740,2,human material,1,5709,2,17,1,connect,,,,5,injection molding,,,,
280,5718,power switch,5725,127,knob,121,8,10716,import,121,cotton candy machine,1,consumer,1,abs,30,human energy,29,5709,30,human energy,29,5740,,,,,,,,5,injection molding,,,,
281,5718,power switch,5725,127,knob,121,8,10716,import,121,cotton candy machine,1,consumer,1,abs,28,discrete,26,5709,28,discrete,26,5740,,,,,,,,5,injection molding,,,,
282,5718,power switch,5725,127,knob,121,8,10716,import,121,cotton candy machine,1,consumer,1,abs,2,human material,1,5709,2,human material,1,5740,2,7,1,channel,,,,5,injection molding,,,,
283,5720,circuit board screw,5728,73,fastener,121,18,10718,couple,121,cotton candy machine,1,consumer,17,steel,5,solid,1,5733,5,solid,1,5728,2,7,1,channel,,,,,,,,,
284,5721,wire pincher screw 1,5712,73,fastener,121,18,10719,couple,121,cotton candy machine,1,consumer,17,steel,5,solid,1,5712,5,solid,1,5733,2,7,1,channel,,,,,,,,,
285,5722,wire pincher screw 2,5712,73,fastener,121,,,,121,cotton candy machine,1,consumer,,,,,,,,,,,2,50,1,support,,,,,,,,,
286,5723,heater,5725,86,electric resistor,121,,,,121,cotton candy machine,1,consumer,,,,,,,,,,,,,,,,,,,,,,,
287,5724,fan,5725,123,fan,121,53,10720,position,121,cotton candy machine,1,consumer,11,metal,5,solid,1,5713,5,solid,1,5713,,,,,,,,7,oem,,,,
288,5724,fan,5725,123,fan,121,10,10722,transfer,121,cotton candy machine,1,consumer,11,metal,41,rotational,40,5705,41,rotational,40,5713,3,32,2,stop,22,1,control magnitude,7,oem,,,,
289,5724,fan,5725,123,fan,121,9,10721,export,121,cotton candy machine,1,consumer,11,metal,3,gas,1,5740,3,gas,1,5709,,,,,,,,7,oem,,,,
290,5724,fan,5725,123,fan,121,8,10723,import,121,cotton candy machine,1,consumer,11,metal,3,gas,1,5709,3,gas,1,5740,,,,,,,,7,oem,,,,
291,5725,housing,5739,50,housing,121,,,,121,cotton candy machine,1,consumer,,,,,,,,,,,,,,,,,,,,,,,
